Time_s,Top_C,Bottom_C,Capplate_C,Cylinder_C,Thermalbridge_C,Baseplate_C
147.3191087,135.7,59.7,22.9,24.5,37.2,24
147.9387608,136.3,59.7,22.9,24.5,36.8,23.5
148.5554982,136.6,59.9,22.9,24.5,36.8,24
149.1683337,137.2,60.1,22.9,24,36.8,24
149.7700555,137.5,60.3,22.9,24,36.5,23.5
150.3698276,138.1,60.3,22.9,24.5,36.5,23.5
150.9542888,138.4,60.5,22.9,24,36.5,24
151.5817599,138.8,60.7,22.9,24,36.1,24
152.2000752,139.2,60.7,22.9,24,36.5,24
152.8149593,139.7,60.9,22.9,24,36.5,24
153.4048175,140.1,60.9,22.9,24,36.5,24
154.0339499,140.7,61.1,22.9,24,36.5,24
154.6583324,141,61.3,22.9,24,36.5,24
155.2821186,141.4,61.3,22.9,24,36.8,24
155.8984797,142,61.5,22.9,24,36.8,24
156.5226256,142.4,61.7,22.9,23.5,36.8,24
157.1186901,142.9,61.7,22.9,24,36.8,24
157.725977,143.5,61.9,22.9,23.5,36.5,24
158.340877,143.9,62.1,22.9,24,36.5,24
158.9687304,144.3,62.1,22.9,23.5,36.5,24
159.5453808,144.9,62.3,22.9,23.5,36.1,24
160.16206,145.3,62.5,22.9,23.5,36.1,24
160.7678808,145.7,62.5,22.9,23.5,36.1,24
161.3612525,146.1,62.7,22.9,23.5,36.1,24
161.9794506,146.7,62.9,22.9,24,36.5,24.5
162.5770806,147.1,62.9,22.9,24,36.8,24
163.1967705,147.5,63.1,22.9,24,36.8,24
163.8034372,147.9,63.3,22.9,24,37.2,24
164.4311516,148.5,63.3,22.9,24,37.2,24
165.0399038,149,63.5,22.9,24,37.2,24
165.6461933,149.4,63.6,22.9,24,36.8,24
166.2536473,149.8,63.6,22.9,24,37.2,24
166.8812662,150.2,63.8,22.9,23.5,37.2,24
167.5062424,150.9,64,22.9,24,37.2,24
168.0941179,151.1,64,22.9,23.5,37.2,24
168.7440071,151.5,64.2,22.9,24,36.8,24.5
169.355008,151.9,64.4,22.9,23.5,36.5,24
169.9825997,152.6,64.6,22.9,23.5,36.5,24
170.5978441,153,64.6,22.9,23.5,36.5,24.5
171.2072893,153.5,64.8,22.9,23.5,36.5,24.5
171.8403764,153.9,65,22.9,23.5,36.5,24
172.4330024,154.1,65,22.9,23.5,36.5,24
173.0312291,154.6,65.2,22.4,23.5,36.1,24
173.6567601,155,65.4,22.9,23.5,36.1,24.5
174.2786104,155.5,65.5,22.9,23.5,36.1,24.5
174.8818521,156,65.5,22.4,23.5,36.1,24.5
175.4719893,156.4,65.7,22.9,23.5,36.1,24
176.081849,156.9,65.7,22.9,23.5,36.1,24.5
176.6707794,157.4,65.9,22.9,23.5,35.8,24.5
177.2856676,157.8,66.1,22.9,23.5,35.8,24.5
177.9057864,158.3,66.3,22.9,23.5,35.8,24.5
178.5718376,158.8,66.3,22.4,23.5,36.1,24.5
179.1549766,159.3,66.5,22.9,23.5,36.1,24.5
179.7483259,159.8,66.7,22.9,23.5,36.1,24.5
180.3648128,160.2,66.7,23.5,23.5,36.5,24.5
180.9926846,160.7,66.8,22.9,23.5,36.8,24.5
181.6093213,161.2,66.8,22.9,24,37.2,24.5
182.1966137,161.5,67,22.9,23.5,37.2,24.5
182.7918629,162,67.2,22.9,23.5,37.2,24.5
183.3884495,162.5,67.2,22.9,23.5,37.5,24.5
183.9962363,163,67.4,22.9,23.5,37.5,24.5
184.6317606,163.3,67.4,22.9,23.5,37.5,24.5
185.2504083,163.8,67.6,22.9,23.5,37.9,24.5
185.8321844,164.3,67.8,23.5,23.5,37.9,24.5
186.4554437,164.8,67.8,22.9,23.5,38.2,24.5
187.0668324,165.3,67.9,22.9,23.5,38.6,25
187.6864998,165.9,67.9,22.9,23.5,38.6,24.5
188.2797203,166.1,68.1,22.9,23.5,38.9,24.5
188.8689299,166.7,68.3,22.9,24,39.2,24.5
189.4982805,167.2,68.3,22.9,23.5,38.9,24.5
190.1241362,167.5,68.5,22.9,23.5,39.2,25
190.7453759,168,68.5,22.9,23.5,39.6,24.5
191.3612947,168.3,68.7,22.9,24,40.2,24.5
191.9915571,168.9,68.8,22.9,24,40.5,24.5
192.5990399,169.4,69,22.9,24,40.9,24.5
193.2326043,170,69,22.4,24,41.5,24.5
193.8317906,170.3,69.2,22.9,24,42.1,24.5
194.4602743,170.9,69.2,22.9,24,42.7,24.5
