Time_s,Temperature1_C,Temperature2_C
1213.245174,192.9,109.7
1213.8405327,192.9,109.5
1214.4397392,192.9,109.5
1215.0378059,192.5,109.4
1215.6369752,192.5,109.1
1216.2342683,192.5,109.1
1216.8316362,192.5,109.1
1217.4326721,192.5,108.9
1218.0449748,192.1,108.9
1218.6451625,192.1,108.8
1219.2443885,191.7,108.7
1219.8378091,191.7,108.7
1220.4363159,191.7,108.5
1221.0330895,191.7,108.4
1221.6297602,191.3,108.2
1222.2295049,191.3,108.1
1222.8238143,191.3,107.9
1223.419374,191.3,107.6
1224.016582,190.9,107.5
1224.6143496,190.9,107.4
1225.2132169,190.9,107.1
1225.8086547,190.9,106.9
1226.4078815,190.9,106.6
1227.0035011,190.5,106.5
1227.6000422,190.5,106.3
1228.1977806,190.5,106.1
1228.7928619,190.1,105.9
1229.3915466,190.1,105.8
1230.0171094,189.7,105.5
1230.6144774,189.7,105.3
1231.240556,189.7,105.2
1231.8377573,189.3,105
1232.4366796,189.3,104.9
1233.0342988,188.9,104.8
1233.6278633,188.9,104.6
1234.2245603,188.5,104.5
1234.8194961,188.5,104.3
1235.4178179,188.5,104.2
1236.0137178,188.1,104
1236.6104112,188.1,103.9
1237.2068353,188.1,103.9
1237.8055931,188.1,103.8
1238.3979286,187.7,103.6
1238.9856929,187.7,103.5
1239.5901182,187.7,103.5
1240.2032195,187.7,103.3
1240.8289627,187.3,103.3
1241.4266437,187,103.3
1242.0404874,186.6,103.3
1242.6683033,186.6,103.2
1243.2642459,186.2,103.2
1243.8596303,185.8,103.2
1244.4678235,185.5,103
1245.0618623,185.1,102.9
1245.6591707,184.7,102.9
1246.2561779,184.7,102.9
1246.8849911,184.4,102.7
1247.4775797,183.7,102.7
1248.0725839,183.7,102.7
1248.6674145,183.3,102.6
1249.2620587,183,102.6
1249.8867575,182.6,102.6
1250.5162579,182.3,102.6
1251.1455605,181.9,102.5
1251.7580789,181.6,102.5
1252.3544155,181.2,102.5
1252.9507195,181.2,102.5
1253.5638408,180.9,102.5
1254.1751419,180.5,102.6
1254.7891722,180.2,102.6
1255.383895,180.2,102.6
1255.9959321,179.9,102.6
1256.6100072,179.5,102.6
1257.238668,179.2,102.6
1257.850121,178.9,102.6
1258.4468428,178.9,102.7
1259.0567261,178.5,102.7
1259.6843545,178.2,102.7
1260.2809845,177.9,102.9
1260.9082265,177.6,102.7
1261.5180495,177.3,102.7
1262.1467927,176.9,102.9
1262.7273373,176.6,102.9
1263.3215,176.6,102.9
1263.9471982,176.3,102.9
1264.5593151,176,102.9
1265.1548147,176,102.9
1265.7996851,175.7,102.9
1266.3945364,175.7,102.9
1267.0074613,175.4,103
1267.6351911,175.4,103
1268.2341694,175.4,103
1268.8459252,175.4,103
1269.4417282,175.4,103.2
1270.0375591,175.4,103.2
1270.635316,175.4,103.3
1271.2456478,175.4,103.3
1271.8597314,175.4,103.5
1272.5015618,175.4,103.5
1273.1148138,175.4,103.6
1273.7074445,175.4,103.8
1274.3209765,175.4,103.8
1274.9159873,175.4,103.9
1275.5148422,175.4,104
1276.1403446,175.7,104.2
1276.7687243,175.7,104.2
1277.3656975,175.7,104.3
1278.0091786,175.7,104.5
1278.6210736,175.7,104.6
1279.2323976,176,104.8
1279.8584761,176,104.9
1280.4544181,176.3,105
1281.0539694,176.3,105
1281.6507492,176.3,105.2
1282.2620658,176.6,105.3
1282.857134,176.6,105.6
1283.4526692,176.9,105.6
1284.0456651,176.9,105.8
1284.6583444,177.3,105.9
1285.2261299,177.3,106.2
1285.8383364,177.6,106.2
1286.4650504,177.9,106.3
1287.0762085,177.9,106.5
1287.671378,178.2,106.8
1288.2702269,178.2,106.9
1288.8524365,178.5,106.9
1289.4465856,178.5,107.1
1290.0397648,178.9,107.2
1290.6369756,179.2,107.5
1291.2327648,179.2,107.6
1291.8613545,179.2,107.6
1292.4739031,179.5,107.9
1293.0705372,179.5,108.1
1293.6829911,179.9,108.2
1294.2787345,180.2,108.2
1294.8759101,180.2,108.4
1295.4726325,180.5,108.5
1296.0696387,180.5,108.8
1296.6688718,180.9,108.8
1297.2643849,180.9,108.9
1297.8869581,180.9,109.1
1298.4822732,181.2,109.2
1299.0767245,180.9,109.4
1299.689143,181.2,109.5
1300.2885358,181.2,109.7
1300.9158988,181.2,109.8
1301.5132643,181.6,110
1302.1076629,181.9,110
1302.7063241,182.3,110.1
1303.3024192,182.6,110.3
1303.9021906,183,110.4
1304.5012005,183,110.3
1305.0957422,183.7,110.4
1305.6953952,184,110.6
1306.2913836,184.4,110.6
1306.9192378,184.7,110.6
1307.5164192,185.1,110.6
1308.1148203,185.5,110.6
1308.7118502,185.8,110.6
1309.3096572,186.2,110.6
1309.9066356,186.6,110.6
1310.5353666,186.6,110.4
1311.1342894,187,110.4
1311.731508,187.3,110.4
1312.3278981,187.7,110.3
1312.9413743,188.1,110.3
1313.5371693,188.5,110.3
1314.1379164,188.9,110.1
1314.7502555,189.3,110.1
1315.3404054,189.3,110
1315.9382296,189.7,110
1316.5661876,190.1,110
1317.1631914,190.5,109.8
1317.7598239,190.9,109.7
1318.343615,190.9,109.7
1318.9404091,191.3,109.7
1319.5391339,191.3,109.5
1320.1429847,191.7,109.5
1320.7440402,191.7,109.4
1321.3399268,192.1,109.2
1321.9367313,192.1,109.2
1322.5488466,192.1,109.1
1323.1485112,192.1,109.1
1323.7430358,192.5,108.9
1324.3376321,192.1,108.9
1324.9358058,191.7,108.8
1325.5315973,192.5,108.8
1326.1308369,192.5,108.7
1326.7255928,192.5,108.7
1327.3235276,192.5,108.7
1327.9217408,192.1,108.5
1328.5192307,192.5,108.5
1329.1170229,192.1,108.4
1329.7129692,192.1,108.4
1330.3091729,192.1,108.2
1330.9091,191.7,108.2
1331.5074301,191.7,108.1
1332.1042815,191.7,108.1
1332.7002669,191.3,107.9
1333.2954442,191.3,107.8
1333.8963578,191.3,107.8
1334.492454,190.9,107.6
1335.090375,190.9,107.6
1335.6848145,190.5,107.5
1336.2841239,190.5,107.4
1336.8814187,190.1,107.4
1337.4768705,190.1,107.2
1338.0722979,189.7,107.2
1338.6695446,189.7,107.1
1339.2672014,189.3,106.9
1339.8627509,188.9,106.8
1340.4629187,188.9,106.8
1341.0620972,188.5,106.6
1341.6584316,188.1,106.5
1342.2567137,188.1,106.5
1342.8549903,188.1,106.3
1343.4505946,187.7,106.2
1344.0504606,187.7,106.1
1344.6778591,187.7,106.1
1345.2737245,187.3,105.9
1345.870351,187,105.8
1346.4670014,187,105.6
1347.0608903,187,105.6
1347.6524071,186.6,105.6
1348.2489442,186.6,105.5
1348.8460643,186.6,105.3
1349.444423,186.2,105.3
1350.040943,186.2,105.2
1350.6380578,186.2,105
1351.2676259,186.2,105
1351.8616567,185.8,104.9
1352.4599457,185.8,104.9
1353.0586374,185.8,104.8
1353.6569869,185.5,104.8
1354.2531231,185.5,104.6
1354.8491944,185.1,104.5
1355.4476398,185.1,104.5
1356.0452443,185.1,104.3
1356.6156514,185.1,104.3
1357.2062213,184.7,104.3
1357.7994797,184.7,104.2
1358.3579004,184.4,104
1358.9704318,184,103.9
1359.5579532,184,104
1360.1227316,184,103.9
1360.7412014,183.7,103.9
1361.3059906,183.7,103.6
1361.9119239,183.7,103.6
1362.4839206,183.7,103.6
1363.0752458,183.3,103.6
1363.6743918,183.3,103.6
1364.2720119,183.3,103.5
1364.8678821,183.3,103.5
1365.4663657,183,103.5
1366.0623682,183,103.5
1366.6583032,183,103.5
1367.2738801,183,103.3
1367.9020866,182.6,103.3
1368.4971306,182.6,103.2
1369.0939531,182.3,103.2
1369.6911589,182.3,103.2
1370.2881472,182.3,103
1370.8824934,181.9,103
1371.4829063,181.9,103
1372.0813236,181.6,102.9
1372.7092109,181.6,102.9
1373.305445,181.6,102.7
1373.9018374,181.2,102.7
1374.4982024,181.2,102.6
1375.1118611,181.2,102.6
1375.7053282,180.9,102.5
1376.3047802,180.9,102.3
1376.9011857,180.9,102.2
1377.4996051,180.5,102
1378.0962674,180.5,101.9
1378.6909391,180.5,101.7
1379.2884829,180.2,101.5
1379.888496,180.2,101.3
1380.485619,180.2,101
1381.0843297,180.2,100.9
1381.6804604,179.9,100.7
1382.2793538,179.9,100.5
1382.8739781,179.9,100.3
1383.4723725,179.9,100.2
1384.0687769,179.9,100
1384.6643828,179.9,100
1385.2602646,179.9,99.9
1385.8578768,179.9,99.7
1386.4559356,180.2,99.6
1387.0523238,180.2,99.6
1387.6477668,180.2,99.5
1388.2461469,180.2,99.3
1388.8770719,180.5,99.3
1389.488238,180.5,99.2
1390.088029,180.5,99.2
1390.6862756,180.5,99
1391.284966,180.5,99
1391.8837506,180.5,98.9
1392.4817557,180.5,98.9
1393.078032,180.5,98.7
1393.6751794,180.5,98.7
1394.273765,180.9,98.7
1394.8725328,180.9,98.6
1395.4851437,180.9,98.6
1396.0810088,181.2,98.6
1396.6800199,181.2,98.4
1397.2789356,181.6,98.4
1397.8757322,181.6,98.3
1398.4879761,181.9,98.3
1399.0861342,181.9,98.2
1399.6814443,182.3,98.2
1400.2806818,182.3,98.2
1400.8774073,182.6,98
1401.4747111,182.6,98
1402.0711293,182.6,97.9
1402.6699543,182.6,97.9
1403.267929,183,97.7
1403.8654047,183,97.7
1404.4639785,183.3,97.7
1405.0589427,183.3,97.6
1405.6552521,183.7,97.6
1406.2520593,183.7,97.6
1406.849437,183.7,97.4
1407.4490549,184.4,97.4
1408.04708,184.4,97.3
1408.6421063,184.4,97.3
1409.2400857,184.7,97.3
1409.8549697,184.7,97.2
1410.4546836,184.7,97.2
1411.0505418,185.1,97
1411.6507924,185.1,97
1412.2455738,185.1,97
1412.8406605,185.1,97
1413.4355818,185.5,96.9
1414.0328378,185.5,96.6
1414.6313776,185.5,96.7
1415.2268012,185.5,96.6
1415.8225815,185.5,96.6
1416.4220765,185.8,96.4
1417.052193,185.8,96.3
1417.6507665,185.8,96.3
1418.2454709,185.8,96.2
1418.8390759,185.8,96.2
1419.4361702,185.8,96
1420.0320564,185.8,96
1420.631963,185.8,95.9
1421.2295739,185.8,95.9
1421.8267949,185.8,95.7
1422.4213678,185.8,95.7
1423.01813,186.2,95.6
1423.6118034,186.2,95.6
1424.2107734,186.2,95.6
1424.8071721,185.8,95.6
1425.4051091,185.8,95.4
1425.9998301,185.8,95.4
1426.5995271,185.5,95.3
1427.2227866,185.5,95.3
1427.8236638,185.1,95.1
1428.4221732,185.1,95.1
1429.0168484,185.1,95.1
1429.6147311,184.7,95
1430.2146049,184.7,95
1430.8116075,184.4,94.9
1431.4073599,184.4,94.9
1432.0027873,184.4,94.7
1432.6034372,184,94.6
1433.2007412,184,94.6
1433.7983181,184,94.6
1434.3944042,183.7,94.4
1434.993659,183.7,94.4
1435.5918385,183.7,94.3
1436.1891614,183.7,94.3
1436.8189437,183.3,94.3
1437.4178387,183.3,94.1
1438.0148213,183.3,94.1
1438.6141422,183,94
1439.2272639,183,94
1439.8252396,183,94
1440.4210204,183,93.8
1441.0171296,182.6,93.8
1441.6141736,182.6,93.8
1442.21068,182.6,93.8
1442.8084754,182.3,93.7
1443.4076592,182.3,93.6
1444.0014688,182.3,93.7
1444.600671,182.3,93.6
1445.1947235,182.3,93.6
1445.8086124,181.9,93.6
1446.4057748,181.9,93.6
1447.0350632,181.9,93.6
1447.6340441,181.6,93.4
1448.2294096,181.6,93.6
1448.8260379,181.6,93.4
1449.4219072,181.2,93.4
1450.0290007,181.2,93.4
1450.6280003,180.9,93.4
1451.2243543,180.9,93.3
1451.8219072,180.9,93.3
1452.4183503,180.9,93.3
1453.0134983,180.5,93.3
1453.6095855,180.5,93.1
1454.2095496,180.5,93
1454.8376776,180.5,93.1
1455.4360678,180.5,93
1456.031348,180.2,93
1456.6314191,180.2,92.8
1457.2275864,180.2,92.8
1457.8256592,180.2,92.7
1458.4236085,179.9,92.7
1459.0183964,179.9,92.5
1459.6174091,179.9,92.5
1460.2113197,179.9,92.4
1460.8420127,179.5,92.4
1461.4376868,179.5,92.3
1462.0352958,179.5,92.3
1462.6360092,179.5,92.1
1463.2300778,179.2,92.1
1463.8588435,179.5,92
1464.4848823,179.2,91.8
1465.0788855,179.5,91.8
1465.6787828,179.5,91.8
1466.276037,179.5,91.7
1466.8719309,179.5,91.5
1467.4710994,179.5,91.5
1468.0835545,179.5,91.5
1468.6846047,179.5,91.4
1469.2801614,179.9,91.4
1469.8751787,179.9,91.2
1470.4715659,180.2,91.2
1471.0699151,180.2,91.1
1471.6666207,180.2,91.1
1472.2621416,180.5,91.1
1472.8611239,180.5,91.1
1473.4879014,180.9,90.9
1474.0847065,180.9,90.9
1474.6830619,181.2,90.9
1475.3123226,181.2,90.9
1475.9084513,181.6,90.8
1476.5063253,181.6,90.8
1477.1065407,181.6,90.8
1477.7045682,181.9,90.6
1478.3030704,181.9,90.6
1478.8999679,182.3,90.6
1479.5115856,182.3,90.5
1480.1071465,182.6,90.5
1480.7032814,183,90.4
1481.2995161,183,90.4
1481.8979566,183.3,90.4
1482.4950239,183.3,90.2
1483.0892734,183.7,90.2
1483.6831113,183.7,90.1
1484.2812468,184,90.1
1484.8776056,184.4,90.1
1485.4765318,184.4,89.9
1486.0770979,184.7,89.9
1486.6757414,185.1,89.9
1487.2717112,185.1,89.9
1487.8687517,185.1,89.8
1488.4662254,185.5,89.8
1489.0467619,185.5,89.8
1489.6405785,185.8,89.8
1490.2388112,185.8,89.8
1490.8360728,185.8,89.6
1491.4153069,185.8,89.6
1492.0131455,185.8,89.6
1492.6097123,186.2,89.6
1493.2057878,186.2,89.5
1493.8027324,186.2,89.5
1494.4032943,186.2,89.5
1495.0297203,186.2,89.5
1495.6253125,186.2,89.3
1496.2216757,186.2,89.3
1496.8215923,186.2,89.3
1497.4186895,186.2,89.2
1498.0312738,186.2,89.2
1498.6314092,185.8,89.2
1499.227425,186.2,89
1499.8236215,185.8,89
1500.4193592,185.8,89
1501.0485508,185.5,89
1501.6435457,185.5,88.9
1502.2410481,185.5,88.9
1502.8391177,185.5,88.9
1503.4372963,185.1,88.7
1504.0340997,185.1,88.7
1504.6341182,185.1,88.6
1505.2295026,184.7,88.6
1505.8290622,184.7,88.4
1506.4250972,184.4,88.4
1507.0241421,184.4,88.4
1507.6222342,184,88.3
1508.2180293,184,88.3
1508.8156609,184,88.2
1509.4132118,183.7,88.2
1510.0093852,183.7,88
1510.6240988,183.3,88
1511.2199955,183.3,88
1511.8507956,183.3,87.9
1512.4475424,183,87.9
1513.0455431,183,87.7
1513.6723382,182.6,87.7
1514.3004552,182.6,87.7
1514.8983385,182.3,87.6
1515.4921974,181.9,87.6
1516.0896758,181.9,87.6
1516.6818698,181.9,87.4
1517.2780344,181.6,87.4
1517.8771235,181.6,87.4
1518.4734691,181.2,87.4
1519.0715781,181.2,87.3
1519.6690015,180.9,87.3
1520.2630249,180.9,87.1
1520.8614802,180.5,87.1
1521.4578869,180.5,87
1522.0523255,180.5,87
1522.6488997,180.2,87
1523.2471983,180.2,86.8
1523.840222,180.2,86.8
1524.4375215,179.9,86.8
1525.0323532,179.9,86.7
1525.6325525,179.9,86.7
1526.2299298,179.5,86.7
1526.828122,179.5,86.5
1527.4240246,179.5,86.5
1528.0220229,179.5,86.5
1528.6190187,179.2,86.4
1529.247075,179.2,86.4
1529.8426736,179.2,86.4
1530.440706,178.9,86.2
1531.0380798,178.9,86.2
1531.6349381,178.9,86.1
1532.2458945,178.9,86.1
1532.8412757,178.9,86.1
1533.4310721,178.9,86.1
1534.0262238,178.9,86.1
1534.6225813,178.9,85.9
1535.2531945,178.9,85.9
1535.8472358,178.9,85.8
1536.4432853,178.9,85.8
1537.0417585,179.2,85.8
1537.6380602,179.2,85.8
1538.2366337,179.2,85.6
1538.8356616,179.2,85.6
1539.4354304,179.2,85.6
1540.0281715,179.2,85.5
1540.6242897,179.2,85.5
1541.2223338,179.2,85.3
1541.8225974,179.2,85.3
1542.4190545,179.2,85.3
1543.0148111,179.5,85.3
1543.6116519,179.5,85.2
1544.2118164,179.5,85.2
1544.8079085,179.9,85
1545.4060419,179.9,85
1546.0031761,180.2,85
1546.600724,180.5,84.9
1547.2007419,180.5,84.9
1547.7997367,180.5,84.9
1548.3964217,180.5,84.7
1548.990474,180.9,84.7
1549.5880795,181.2,84.6
1550.1831911,181.2,84.7
1550.7818704,181.2,84.6
1551.4090859,181.6,84.6
1552.0057492,181.6,84.6
1552.6031072,181.6,84.6
1553.1998759,181.9,84.6
1553.7964833,181.9,84.4
1554.3909563,182.3,84.4
1554.9896989,182.3,84.4
1555.5842351,182.6,84.4
1556.1825634,183,84.4
1556.7773634,183.3,84.4
1557.3700518,183.3,84.3
1557.9645416,183.7,84.3
1558.5608652,184,84.3
1559.1560544,184,84.3
1559.7515535,184.4,84.1
1560.3486134,184.7,84.1
1560.945377,184.7,84.1
1561.5439369,184.7,84.1
1562.1400568,185.1,84.1
1562.7338511,185.5,84.1
1563.3316508,185.5,84
1563.9581944,185.5,84
1564.5576091,185.8,84
1565.1844221,185.8,84
1565.8133715,185.8,84
1566.4424319,186.2,83.8
1567.0414741,186.2,83.8
1567.6389313,186.2,83.8
1568.2386987,186.2,83.7
1568.8356971,186.2,83.7
1569.463607,186.2,83.7
1570.058405,186.2,83.5
1570.6721777,186.2,83.5
1571.268619,186.2,83.5
1571.8672,185.8,83.4
1572.4962334,185.8,83.4
1573.126055,185.8,83.4
1573.7226318,185.5,83.2
1574.3228669,185.5,83
1574.9209898,185.5,83
1575.5158142,185.5,83
1576.1097232,185.1,83
1576.7054565,185.1,82.9
1577.302552,185.1,82.9
1577.8983962,185.1,82.9
1578.4923748,184.7,82.7
1579.0889765,184.7,82.7
1579.6870817,184.7,82.7
1580.28634,184.7,82.6
1580.880324,184.7,82.6
1581.4935108,184.4,82.6
1582.0886891,184.4,82.6
1582.7181736,184,82.6
1583.3184099,184,82.4
1583.9478004,184,82.4
1584.5450365,183.7,82.4
1585.1709645,183.7,82.4
1585.7663737,183.7,82.3
1586.3645142,183.3,82.3
1586.9627335,183.3,82.3
1587.561303,183.3,82.3
1588.1567152,183.3,82.3
1588.7691423,183.3,82.1
1589.3693998,183,82.1
1589.9671848,183,82.1
1590.5666198,183,82.1
1591.1617808,183,82.1
1591.7610095,182.6,82
1592.3530169,182.6,82
1592.9467974,182.3,82
1593.5455716,182.3,82
1594.1414656,182.3,82
1594.7383549,181.9,81.8
1595.3367178,181.9,81.8
1595.9168842,181.9,81.8
1596.5154401,181.6,81.8
1597.0974253,181.6,81.8
1597.6954417,181.2,81.7
1598.3249323,181.2,81.7
1598.918552,180.9,81.7
1599.5174235,180.9,81.7
1600.1457831,180.5,81.7
1600.7450508,180.5,81.7
1601.3385249,180.5,81.5
1601.9337364,180.2,81.5
1602.5328995,180.2,81.5
1603.1279982,180.2,81.4
1603.726199,180.2,81.4
1604.3247195,179.9,81.4
1604.9235802,180.2,81.2
1605.5207982,179.9,81.2
1606.1352695,180.2,81.2
1606.7326792,179.9,81
1607.3299095,179.9,81
1607.9243511,179.9,80.9
1608.5197717,179.9,80.9
1609.1134659,179.9,80.9
1609.7087981,179.9,80.7
1610.3032259,179.9,80.7
1610.8993906,179.9,80.7
1611.4981204,179.9,80.7
1612.0908744,179.9,80.4
1612.6835256,179.9,80.6
1613.27903,179.9,80.6
1613.8738505,179.9,80.4
1614.4700999,179.9,80.4
1615.0657965,180.2,80.4
1615.6626352,179.9,80.3
1616.257175,180.2,80.3
1616.8534497,179.9,80.3
1617.4464246,180.2,80.1
1618.0366485,180.5,80.1
1618.6309661,180.5,80.1
1619.2262428,180.5,80
1619.8208631,180.5,80
1620.4052586,180.9,80
1621.0034263,180.9,80
1621.6000406,180.9,80
1622.1963866,181.2,79.8
1622.7933754,181.6,79.6
1623.3845149,181.6,79.8
1623.9818578,181.9,79.8
1624.5745649,181.9,79.8
1625.1705435,182.3,79.6
1625.7657068,182.6,79.6
1626.3612148,182.6,79.6
1626.9581562,183,79.6
1627.5545234,183.3,79.5
1628.1670353,183.3,79.5
1628.7783623,183.7,79.5
1629.3775462,184,79.5
1629.9884548,184,79.5
1630.5848737,184.4,79.5
1631.1801206,184.7,79.5
1631.7751653,184.7,79.3
1632.3716765,185.1,79.3
1632.9675655,185.1,79.3
1633.561942,185.5,79.3
1634.1601138,185.5,79.2
1634.7725151,185.8,79.3
1635.3695871,185.8,79.2
1635.9663024,186.2,79.2
1636.5623919,186.2,79.2
1637.1604851,186.2,79.2
1637.7573492,186.6,79
1638.3521808,186.6,78.7
1638.9486518,186.6,79
1639.5454771,187,78.9
1640.1423055,187,78.9
1640.7373355,187,78.9
1641.3509887,186.6,78.7
1641.9481085,186.6,78.7
1642.5446558,186.6,78.7
1643.141247,186.6,78.5
1643.7386875,186.6,78.5
1644.3355159,186.2,78.5
1644.9472542,186.2,78.4
1645.5418098,186.2,78.4
1646.1386446,186.2,78.2
1646.7348449,185.8,78.2
1647.3338594,185.8,78.2
1647.9316508,185.8,78.1
1648.5278769,185.8,78.1
1649.1229983,185.5,78.1
1649.7209492,185.1,77.9
1650.3164585,185.1,78.1
1650.9144066,185.1,77.7
1651.5290592,185.1,77.9
1652.1407559,184.7,77.7
1652.737365,184.7,77.7
1653.3338386,184.7,77.7
1653.9469185,184.4,77.7
1654.5445803,184.4,77.6
1655.1415987,184,77.6
1655.7388686,184,77.6
1656.3505881,184,77.6
1656.9515245,183.7,77.6
1657.545449,183.7,77.6
1658.1736529,183.7,77.6
1658.7697492,183.3,77.4
1659.3668924,183.3,77.4
1659.9631028,183.3,77.4
1660.5600528,183,77.4
1661.1562968,183,77.3
1661.7506845,183,77.4
1662.3453906,182.6,77.4
1662.9417321,182.6,77.4
1663.5400076,182.6,77.3
1664.1369914,182.3,77.3
1664.7328993,182.3,77.3
1665.3598607,181.9,77.3
1665.9585219,181.6,77.1
1666.5581711,181.6,77.1
1667.1538952,181.2,77.1
1667.7522805,181.2,77.1
1668.3507102,181.2,77.1
1668.9492014,180.9,77.1
1669.5449519,180.9,77.1
1670.140995,180.5,77.1
1670.7386617,180.5,77.1
1671.3343686,180.5,76.9
1671.9170433,180.2,77.1
1672.5119874,180.2,76.9
1673.1100508,180.2,76.9
1673.7388743,180.2,76.9
1674.3344888,180.2,76.9
1674.9290128,180.2,76.9
1675.5250613,179.9,76.9
1676.1220053,179.9,76.9
1676.71926,179.5,76.9
1677.3184195,179.5,76.9
1677.9329909,179.5,76.8
1678.5595739,179.5,76.8
1679.158611,179.5,76.8
1679.7553512,179.2,76.9
1680.3527776,179.2,76.9
1680.9672105,179.2,76.9
1681.5617132,179.2,76.9
1682.1601872,178.9,76.9
1682.7572358,178.9,77.1
1683.3527223,178.9,77.1
1683.9503782,178.9,77.1
1684.547821,178.9,77.1
1685.1464831,179.2,77.1
1685.7422222,179.2,77.1
1686.3384922,179.2,77.1
1686.9361302,179.2,77.3
1687.5317032,179.2,77.3
1688.1287948,179.2,77.3
1688.7250173,179.5,77.3
1689.3211347,179.5,77.3
1689.9157365,179.5,77.3
1690.5124374,179.5,77.3
1691.1101686,179.5,77.4
1691.7047824,179.5,77.4
1692.3035181,179.9,77.4
1692.8997801,179.9,77.4
1693.4973114,179.9,77.6
1694.110299,180.2,77.6
1694.7053151,180.2,77.6
1695.30366,180.2,77.6
1695.9029056,180.5,77.6
1696.4986856,180.5,77.7
1697.0973356,180.9,77.7
1697.6954063,180.9,77.7
1698.2945674,180.9,77.7
1698.89286,181.2,77.7
1699.4924881,181.2,77.9
1700.0879445,181.2,77.9
1700.6861791,181.6,77.9
1701.2853163,181.6,78.1
1701.882631,181.9,77.9
1702.4802453,181.9,78.1
1703.0769819,182.3,78.1
1703.6890317,182.3,78.1
1704.2878021,182.3,78.2
1704.8844787,182.6,78.1
1705.4802643,183,78.2
1706.0783577,183,78.2
1706.6719433,183,78.2
1707.270816,183.7,78.2
1707.868123,183.7,78.4
1708.4652677,184,78.4
1709.0618197,184,78.4
1709.6573069,184.4,78.4
1710.2519459,184.4,78.4
1710.8493224,184.4,78.5
1711.4594981,184.7,78.5
1712.0568363,184.7,78.5
1712.6543143,185.1,78.5
1713.2527253,185.1,78.7
1713.8520292,185.1,78.7
1714.4481957,185.5,78.7
1715.0453275,185.5,78.7
1715.6420859,185.8,78.7
1716.2550798,185.8,78.9
1716.8510626,185.8,78.9
1717.4476856,186.2,78.9
1718.0437263,186.2,78.9
1718.6407634,186.2,79
1719.2687392,186.6,79
1719.8659104,186.6,79
1720.4632034,186.6,79.2
1721.0632843,186.6,79
1721.6602724,186.6,79.2
1722.2552918,186.6,79.2
1722.8526027,186.6,79.2
1723.4476193,186.6,79.3
1724.0393685,186.6,79.3
1724.6355543,186.6,79.3
1725.2288194,186.2,79.3
1725.8249121,186.2,79.3
1726.4531324,186.2,79.3
1727.0522637,186.2,79.3
1727.6505936,186.2,79.3
1728.2621542,186.2,79.5
1728.8589659,185.8,79.5
1729.4538121,185.8,79.5
1730.0528608,185.5,79.5
1730.6522262,185.5,79.5
1731.2490794,185.5,79.5
1731.8437759,185.1,79.5
1732.4428223,185.1,79.5
1733.0393547,185.1,79.5
1733.6371755,185.1,79.5
1734.2348901,184.7,79.5
1734.8364746,184.7,79.5
1735.43288,184.4,79.5
1736.0285343,184.4,79.5
1736.6242897,184,79.5
1737.2237484,184,79.5
1737.82129,183.7,79.5
1738.4163329,183.7,79.5
1739.0124668,183.7,79.5
1739.6100128,183.3,79.5
1740.2081614,183.3,79.5
1740.8045716,183.3,79.5
1741.432693,183,79.5
1742.0458535,183,79.5
1742.6435468,182.6,79.5
1743.2412507,182.3,79.5
1743.838362,182.3,79.5
1744.4374212,181.9,79.5
1745.0325719,181.6,79.5
1745.6303949,181.6,79.5
1746.229669,181.2,79.5
1746.8254168,181.2,79.5
1747.4229884,180.9,79.5
1748.017415,180.9,79.3
1748.6151885,180.5,79.3
1749.2134954,180.5,79.3
1749.811013,180.5,79.3
1750.4093786,180.5,79.3
1751.0061402,180.2,79.3
1751.6048356,180.2,79.2
1752.2020126,180.2,79.2
1752.7977963,180.2,79.2
1753.4099667,180.2,79.2
1754.0066051,180.2,79
1754.6042325,180.2,79
1755.2005385,180.2,79
1755.7968401,180.2,79
1756.3920595,180.2,79
1756.9904404,180.2,79
1757.590166,179.9,78.9
1758.2171508,179.9,78.9
1758.8124694,179.9,78.9
1759.4084774,179.9,78.9
1760.0047383,179.9,78.9
1760.6048311,179.9,78.7
1761.2020937,179.9,78.7
1761.7990657,179.9,78.7
1762.4129046,179.9,78.7
1763.008258,179.9,78.7
1763.6072033,180.2,78.7
1764.2036238,180.2,78.7
1764.8304356,180.2,78.7
1765.4284065,180.5,78.7
1766.0252942,180.5,78.5
1766.6224048,180.9,78.5
1767.2482357,180.9,78.5
1767.846557,180.9,78.5
1768.4456087,180.9,78.5
1769.0412428,180.9,78.5
1769.6374544,180.9,78.4
1770.230965,180.9,78.4
1770.8438563,181.2,78.4
1771.4564015,180.9,78.2
1772.0555387,181.2,78.4
1772.6527505,181.6,78.4
1773.2499499,181.2,78.2
1773.8469751,181.2,78.2
1774.4466117,181.2,78.1
1775.0402964,181.6,78.1
1775.6385156,181.6,78.1
1776.2364961,181.6,77.9
1776.8662999,181.6,77.9
1777.4646339,181.9,77.7
1778.0603267,181.9,77.7
1778.6587986,182.3,77.7
1779.2572852,182.3,77.7
1779.8539839,182.6,77.6
1780.4499895,182.6,77.6
1781.0462754,182.6,77.6
1781.6436055,183,77.6
1782.2423787,183.3,77.6
1782.8386518,183.3,77.4
1783.4381027,183.7,77.4
1784.0356977,184,77.4
1784.6337354,184,77.4
1785.2308185,184.4,77.3
1785.8267301,184.7,77.4
1786.4246849,184.7,77.4
1787.0192028,185.1,77.3
1787.6180094,185.1,77.4
1788.2129004,185.5,77.3
