Time_s,Top_C,Bottom_C,Capplate_C,Cylinder_C,Thermalbridge_C,Baseplate_C
96.2119991,101.3,54.2,28,29.3,35,26.5
96.8056036,101.9,54.2,28,29.3,35,27
97.4204697,102.3,54.4,28.4,28.9,35,26.5
98.0417002,102.7,54.7,28.4,29.3,35,26.5
98.6493155,103.3,54.9,28.4,29.3,35,26.5
99.2717886,103.8,54.9,28,29.3,35.4,26.5
99.9007472,104.5,55.4,28.4,29.3,35.4,26.5
100.5120319,104.9,55.4,28,29.3,35.4,26.5
101.1099541,105.3,55.6,28,29.3,35.4,26.5
101.7788473,105.9,55.8,28,28.9,35.4,26.5
102.3823348,106.5,56,28.4,29.3,35.8,27
102.9964963,106.9,56,28.4,29.3,35.8,26.5
103.588816,107.4,56.2,28.4,29.3,35.8,26.5
104.1801011,107.9,56.5,28.4,29.3,36.1,26.5
104.7963254,108.4,56.7,28.4,29.3,36.1,26.5
105.4240059,108.9,56.7,28.4,29.3,36.1,26.5
106.0107189,109.4,56.9,28.4,29.3,36.1,26.5
106.6314275,109.8,56.9,28.4,29.3,36.5,26.5
107.2531892,110.4,57.3,28,29.8,36.5,26.5
107.8728113,111,57.3,28,29.3,36.5,26.5
108.4971768,111.6,57.6,28.4,29.3,36.5,26.5
109.130666,112.2,57.8,28,29.3,36.5,26.5
109.7590222,112.6,58,28,29.3,36.5,26.5
110.373696,113,58.2,28.4,29.3,36.5,26.5
110.99564,113.6,58.4,28.4,29.3,36.8,26.5
111.6354333,114.1,58.6,28.4,29.3,36.5,26.5
112.2310677,114.5,58.6,28.4,29.3,36.5,26.5
112.852781,115,58.8,28.4,29.3,36.5,26.5
113.4603239,115.4,59,28.4,29.3,36.8,26.5
114.087022,115.9,59.2,28.4,28.9,36.5,26.5
114.6976872,116.2,59.2,28,28.9,36.8,26.5
115.3181351,116.6,59.5,28.4,28.9,36.8,26.5
115.9444091,117.1,59.7,28,28.9,36.5,26.5
116.5818265,117.5,59.9,28.4,28.9,36.8,26.5
